ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,mantralayam.png,penukonda.png,vizianagaram_.png,vijayawada_l.png,jaggayyapeta.png,Srungavarapukota.png,tenali.png,kodur.png,venkatagiri.png,urvakonda.png,alur.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,nellore_city.png,tadikonda.png,eluru.png,palakollu.png,gudivada.png,puttaparthi.png,mandanapalli.png,myudukur.png,Rajam.png,pulivendula.png,vijayawada_west.png,kanigiri.png,srikalahasti.png,vinukonda.png,sarvepalli.png,vishakapatnam_south.png,kalayan_durg.png,madugula.png,unguturu.png,sattenapalli.png,Etcherla.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,bhimavaram.png,myalavaram.png,kurupam.png,paderu.png,nandikotkur.png,vizianagaram.png,tadepalligudem.png,tekkali.png,palakonda.png,Narasannapeta.png
8PxlM0qsu6k,2022-09-06,90.0,0.0,1923.0,0.9924272894859314,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h3_mxdlJ0fs,2023-02-28,220.0,0.0,10351.0,-0.999458372592926,ABN,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_MSrjEdtxtA,2023-04-21,333.0,13.0,6271.0,-0.9979852437973022,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BoJg3JwJbJ4,2022-12-28,242.0,1.0,1550.0,-0.9941006302833556,Sakshi,Gadapa Gadapaku ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
m43C-_KsbjA,2022-11-09,95.0,1.0,958.0,0.9959070682525636,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
IkXEHXEtHQE,2022-12-16,285.0,2.0,5115.0,-0.985632061958313,TV5,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-SAaBmSjxqg,2023-01-10,309.0,5.0,3536.0,-0.9724658131599426,ABN,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YpXsMYRBqi0,2022-11-18,228.0,3.0,33617.0,-0.9658622145652772,TV9,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IuyvHfz9zgU,2022-11-18,106.0,4.0,2048.0,0.9953161478042604,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dOANmjy-Lgk,2023-02-10,126.0,0.0,1582.0,-0.9761266708374025,ABN,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4FJXA1a_lNE,2023-03-06,115.0,2.0,4262.0,-0.9969455599784852,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lAAEJieOMyk,2023-04-17,343.0,6.0,10791.0,-0.9980514049530028,ABN,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A6d50fbuX0s,2022-07-14,241.0,2.0,1792.0,0.9935247898101808,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
h1rFDqS--Vw,2022-10-07,204.0,16.0,2972.0,-0.9986146688461304,TV5,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NnKlsgPH_mU,2023-02-04,273.0,2.0,2164.0,0.9955136179924012,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CmsckLoXrF8,2022-12-02,222.0,0.0,1949.0,-0.9982209801673888,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
LBW-9hEOy_Y,2022-07-14,551.0,1.0,1247.0,0.9965240359306335,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
vvv9qC6weEI,2022-11-07,253.0,15.0,1510.0,-0.9989548921585084,ABN,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TgMyKtxKysU,2023-02-02,229.0,0.0,2520.0,-0.9993976354599,ABN,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oH_w1_IEVzY,2023-01-31,141.0,5.0,2777.0,0.991818904876709,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c3tBe_-hxto,2023-01-24,317.0,19.0,6833.0,0.9947311878204346,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
fEe4bHnqXhc,2023-01-20,237.0,0.0,861.0,0.9963796734809875,Sakshi,Gadapa Gadapaku ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
kW60ea1GePA,2023-01-05,316.0,19.0,4831.0,0.9801733493804932,ABN,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXumu_WOypg,2022-07-26,277.0,5.0,3263.0,-0.9977838397026062,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4AS8kTGacBE,2022-07-07,222.0,3.0,1769.0,0.9982396364212036,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
kRTn-NUX8mo,2023-01-11,246.0,0.0,2205.0,-0.9985641837120056,ABN,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dB1WDXzCeIY,2023-04-19,121.0,4.0,2776.0,-0.9993975162506104,TV5,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TcLZLr0BQoE,2022-11-15,117.0,47.0,14317.0,0.9980164766311646,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_Q-b7kC3cU,2022-05-11,140.0,18.0,12818.0,0.9970539808273317,Sakshi,Gadapa Gadapaku ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
v7kq7YHdzZw,2023-03-30,77.0,2.0,1068.0,-0.99933260679245,TV5,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bQCrM69hjvM,2023-03-24,272.0,1.0,768.0,-0.987585186958313,TV5,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AswcjfI4BQQ,2023-01-28,275.0,3.0,6139.0,0.9961950778961182,TV5,Gadapa Gadapaku ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ON4lLPRdiU8,2022-11-10,138.0,2.0,1477.0,0.9568766951560974,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j1x-Cgwi5Y,2023-04-04,227.0,44.0,29546.0,0.9980432987213136,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wY6FC7klKS0,2022-07-27,203.0,29.0,25183.0,-0.8801581859588623,Sakshi,Gadapa Gadapaku ,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TMdjyg9gV5I,2022-12-16,147.0,1.0,1583.0,0.991337776184082,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GydgpuIgl0M,2022-11-02,2730.0,8.0,12962.0,-0.9993435740470886,TV5,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vbhBi37F1K8,2022-12-05,208.0,8.0,9539.0,-0.9971676468849182,TV5,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yeJSWM3lsag,2022-09-09,102.0,10.0,11970.0,-0.9984591007232666,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2UzUavcoIg,2023-03-15,326.0,2.0,5187.0,-0.9987157583236694,TV9,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2XXbv68rBEk,2023-04-13,101.0,1.0,2042.0,-0.9982134103775024,TV5,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dbWOPEtIT1A,2023-04-03,140.0,29.0,23084.0,0.9928433299064636,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wz1mnNZxRaQ,2023-04-20,293.0,4.0,14873.0,-0.9974501729011536,ABN,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iM6Hg7ST_Zg,2022-11-03,115.0,4.0,2155.0,-0.9988002777099608,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a5Dxjt50AY,2023-01-10,353.0,18.0,7033.0,-0.9958239793777466,TV5,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_qNkVXZfjs,2022-12-16,96.0,2.0,1689.0,-0.9942210912704468,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
xUKExwlQqiM,2023-01-21,173.0,1.0,1044.0,0.998573899269104,Sakshi,Gadapa Gadapaku ,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
dDlPesWkQXU,2022-11-30,85.0,1.0,1375.0,-0.9983410835266112,ABN,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tg-ExGGWv3M,2022-12-17,287.0,1.0,660.0,-0.9989218711853028,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u5EGwl2izds,2022-05-11,90.0,58.0,14265.0,0.9921444654464722,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dp0_8xb1vfs,2023-02-07,106.0,5.0,9863.0,-0.9934391379356384,ABN,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eUp7JF8vH78,2022-12-16,271.0,342.0,63874.0,0.9966800212860109,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FTya39RxRu8,2022-11-11,508.0,15.0,5291.0,0.9980277419090272,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeGRBWdwck8,2022-11-09,160.0,1.0,2038.0,-0.9956473708152772,TV5,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rh3uOPk0EEc,2022-06-29,199.0,0.0,1657.0,0.9982348680496216,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rb4LvIJSkMc,2022-11-13,162.0,2.0,1505.0,-0.9923006296157836,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Vi0kl-BDMkk,2022-06-21,87.0,15.0,5048.0,0.9959017634391784,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_x4hIGspxY,2022-11-23,208.0,11.0,8337.0,-0.9984862208366394,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RgOom7-a3qM,2023-04-21,305.0,4.0,3879.0,0.9981217980384828,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PQ7-1nEMF2Q,2023-01-11,284.0,2.0,1413.0,0.9983342289924622,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pGz00ub4asw,2022-12-01,115.0,22.0,7026.0,-0.9974863529205322,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
--PW3AYu4fM,2022-11-02,213.0,0.0,2168.0,-0.998705506324768,TV5,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PyERvcKoo5I,2022-06-20,1232.0,17.0,2994.0,0.981090247631073,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p1Y_-6GcOfs,2022-11-27,212.0,4.0,1762.0,-0.9862337112426758,TV9,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9B1JA8az1pM,2022-11-14,133.0,11.0,13421.0,-0.998783528804779,TV5,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bsef_6pY0aY,2023-01-17,219.0,5.0,14279.0,0.9882441759109496,TV9,Gadapa Gadapaku ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HQSIKXbpMV4,2022-10-30,127.0,1.0,950.0,-0.993311643600464,TV5,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7w2h_wadEP4,2023-03-12,264.0,266.0,130403.0,0.9987603425979614,ABN,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vYvmX0s_GKM,2022-06-30,392.0,0.0,1079.0,-0.9298534989356996,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTl_D2056w0,2023-04-10,255.0,14.0,14613.0,0.9983717799186708,TV9,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fGtRCrJ-DHk,2022-05-20,171.0,24.0,9348.0,0.9953320622444152,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gecse3cE55Q,2023-01-31,235.0,4.0,3886.0,0.9973402619361876,TV5,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDhvWCxvr_8,2022-07-25,119.0,6.0,6101.0,0.988105058670044,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iPWj43ux0zw,2022-09-09,188.0,12.0,6744.0,0.9978325963020324,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
UxHTtfxhJSg,2023-04-13,73.0,5.0,6437.0,-0.9886052012443542,TV5,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amiqLoA-gZM,2022-09-12,77.0,22.0,9419.0,0.9900362491607666,Sakshi,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nOB78IFlAL4,2023-04-06,105.0,0.0,721.0,-0.9984626770019532,ABN,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLffvd8329Y,2023-04-19,77.0,0.0,1083.0,-0.9992913007736206,ABN,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OxwmsMX3_Kg,2022-11-09,255.0,5.0,910.0,0.9987383484840392,Sakshi,Gadapa Gadapaku ,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
EZmxrRCxozs,2022-11-23,303.0,6.0,9852.0,-0.9994396567344666,Sakshi,Gadapa Gadapaku ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wG43-5trBDE,2023-02-06,201.0,2.0,4208.0,-0.998606503009796,ABN,Gadapa Gadapaku ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
