ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,penukonda.png,vizianagaram_.png,gannavaram_vamsi.png,machillipatnam.png,jaggayyapeta.png,kodur.png,venkatagiri.png,vishakapatnam_west.png,kakinada.png,palakollu.png,rajinikanth.png,pulivendula.png,kanigiri.png,kalayan_durg.png,madugula.png,repalle.png,sattenapalli.png,paturi_nagabhusnam.png,rayachoti.png,paderu.png,nandikotkur.png,vizianagaram.png,tekkali.png,pawan.png
0eByJbEzaa0,2022-09-13,295.0,8.0,4841.0,-0.9988844990730286,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
EFPjK8Dn3b4,2023-04-18,321.0,24.0,45912.0,0.9623546600341796,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cM-h8LnbmdM,2023-04-13,135.0,28.0,96638.0,-0.9969528913497924,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BaPwBIhHzA0,2023-04-13,160.0,6.0,3013.0,0.9969452023506165,TV9,vizag steel plant,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dexg-0HYVuc,2023-04-02,60.0,1.0,888.0,-0.993334412574768,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x75nh-vfWXo,2021-02-20,258.0,3.0,1530.0,0.9979373216629028,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_RD6fg3ExI,2022-08-29,158.0,5.0,8670.0,-0.9921116828918456,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Q4RTyi1L2Y,2023-04-13,284.0,2.0,787.0,0.9936833381652832,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPyEk3yxEdI,2023-04-13,159.0,0.0,990.0,0.9814824461936952,TV9,vizag steel plant,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdCLen52YUM,2023-04-13,215.0,12.0,22039.0,-0.9944341778755188,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ozbk0XsRoT4,2023-04-15,45.0,1.0,324.0,0.9964779019355774,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5S99LH64_-U,2023-04-13,342.0,7.0,1010.0,-0.9820811152458192,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yCeRnYZGcWw,2023-04-10,266.0,1.0,928.0,-0.9979400038719176,TV9,vizag steel plant,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCiz13eOTiE,2023-02-11,235.0,2.0,2691.0,-0.9858426451683044,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cSZ_qRMLZFU,2023-04-14,39.0,1.0,7527.0,0.9930393099784852,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OVIJAykllYg,2023-04-11,309.0,2.0,1073.0,-0.9975639581680298,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sQeJY_lCjY4,2022-11-11,85.0,1.0,540.0,-0.983562171459198,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qTmtxVQxdKc,2023-04-11,58.0,2.0,7035.0,0.9582758545875548,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gh-CjTAqaXg,2023-01-03,218.0,19.0,150748.0,-0.9903296232223512,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aV4mjaJQMxQ,2023-04-17,108.0,269.0,28808.0,-0.9888150095939636,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZD28cGdNkKA,2023-04-02,138.0,6.0,2020.0,-0.9398004412651062,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVTW02gGUUk,2023-03-10,205.0,1.0,620.0,-0.9978610873222352,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZP_qqLOmBME,2023-04-12,305.0,1.0,1330.0,0.8712524175643921,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3k6iX4RuEBk,2023-04-02,262.0,12.0,1556.0,0.9782910346984864,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPV4PFuZT4g,2023-04-11,289.0,1.0,1894.0,0.9976744055747986,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Om3OQJLGctk,2023-04-10,390.0,3.0,1759.0,-0.9953033924102784,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZKM20-_ihRo,2023-03-04,116.0,1.0,1119.0,-0.9964800477027892,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCbEdubwiFE,2022-10-08,329.0,53.0,22829.0,0.9727538228034972,TV5,vizag steel plant,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TcHHcz2gnVc,2023-04-13,309.0,23.0,6512.0,-0.9838107824325562,TV9,vizag steel plant,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
MdlrmXSP8pM,2022-10-21,282.0,0.0,951.0,-0.7571656107902527,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rj6_78gIRsY,2022-10-07,329.0,8.0,3053.0,-0.9979896545410156,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1nT07JIoqGc,2021-02-20,79.0,2.0,711.0,0.9984126091003418,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO1u8KVFPto,2022-10-15,251.0,3.0,1451.0,-0.9895400404930116,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XPoJJy6Jolg,2022-09-15,300.0,18.0,5960.0,0.9946139454841614,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pCisqwf9n6M,2022-07-10,342.0,115.0,113276.0,0.9983918070793152,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
QEkGRV_EScE,2022-11-21,254.0,0.0,2432.0,0.9861149787902832,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZhfttMa-3Us,2023-04-15,109.0,4.0,2000.0,-0.9891479015350342,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HlMSqFmgRyg,2021-02-20,233.0,4.0,2983.0,0.9969130754470824,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Su9byY0o4BU,2021-02-20,145.0,1.0,2399.0,0.8991981744766235,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eSjEgUWv_Aw,2023-04-20,20.0,0.0,337.0,-0.9968219995498656,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
QR-leyjBEfE,2023-03-21,305.0,87.0,22793.0,-0.9893590211868286,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFOsh7RcjS0,2023-03-15,267.0,5.0,1072.0,0.9945277571678162,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SS3-yKqP2y4,2023-04-12,126.0,3.0,3605.0,-0.9992524981498718,TV9,vizag steel plant,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sCY__sMm1aM,2023-04-20,188.0,0.0,366.0,-0.9970344305038452,TV9,vizag steel plant,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AiwDBk9xcvM,2022-11-09,277.0,7.0,6702.0,-0.9987090826034546,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-K1whv7t7lA,2023-04-12,194.0,29.0,11600.0,0.9898513555526732,TV9,vizag steel plant,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
kmbdNug4hY0,2023-03-28,108.0,6.0,4178.0,-0.9987503290176392,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nYgIJw2vo68,2022-11-09,502.0,2.0,1557.0,0.9910564422607422,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wdZBOG_U0ss,2023-04-13,440.0,19.0,5131.0,-0.9975807666778564,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lJOqNB3VdZ0,2023-04-13,194.0,1.0,641.0,-0.9988163709640504,TV9,vizag steel plant,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
BWicYjuDMro,2021-02-20,304.0,8.0,1466.0,0.9975306391716005,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N34owEuvzgE,2023-04-20,300.0,0.0,973.0,-0.9994462132453918,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
npcPVdaCAi0,2023-04-11,303.0,4.0,3383.0,0.9955052137374878,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7vrYNKY2NuQ,2023-04-14,315.0,3.0,2349.0,0.985288679599762,TV9,vizag steel plant,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rNipZrG4Xo8,2023-04-11,271.0,22.0,2941.0,-0.8290882706642151,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VGoPSE_8CtY,2023-04-11,175.0,7.0,3591.0,-0.9979621171951294,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F6tG2vFPc_E,2023-04-12,58.0,1.0,6066.0,-0.9899623394012452,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147LNyoqOFg,2023-04-21,269.0,0.0,426.0,0.9395031929016112,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fW6glREmINM,2023-04-11,195.0,8.0,3416.0,-0.9884148836135864,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
XbsB9zx-FHA,2023-04-13,326.0,5.0,2997.0,-0.9970978498458862,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCGw-7Dlbxc,2023-04-15,237.0,0.0,647.0,-0.975341260433197,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aMhccqkCWTk,2022-11-09,448.0,3.0,3308.0,-0.9960343241691588,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gC9kCTrYYbQ,2022-12-29,98.0,0.0,215.0,0.9981365203857422,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l1MvVQQKBDw,2022-08-28,240.0,106.0,53165.0,0.9956230521202089,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deUaKSqKx34,2023-01-18,296.0,1.0,1028.0,-0.997672975063324,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbGCw5WvGKg,2023-04-04,223.0,2.0,1202.0,-0.9976231455802916,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UpbwYe3KtbI,2021-02-20,1019.0,11.0,3871.0,0.9838857650756836,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lpR2Fy1CLvk,2023-04-11,264.0,0.0,254.0,-0.9959087371826172,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUmfripxAQs,2023-04-21,56.0,6.0,8025.0,0.9913970232009888,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC9L9KQ-h9Y,2023-04-14,320.0,3.0,832.0,-0.998360812664032,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
htgMHNeuh8Q,2023-04-14,530.0,23.0,4001.0,-0.9980820417404176,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ri_QHpVS4uQ,2021-02-18,48.0,2.0,856.0,-0.9914246797561646,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qioL9nD4tDs,2023-04-15,112.0,1.0,1357.0,-0.9910815954208374,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XA9UlZD_ksk,2021-02-17,454.0,6.0,6869.0,0.9965347051620485,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PtSUcns_9Gw,2023-04-17,210.0,6.0,2440.0,-0.9979518055915833,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kj0adHdU3co,2021-02-20,307.0,5.0,2042.0,0.9987024068832396,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CdITS600EU8,2023-04-17,145.0,7.0,2130.0,-0.9902878999710084,TV9,vizag steel plant,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XZpJExbzTkE,2021-02-20,175.0,0.0,975.0,0.9980989098548888,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-MIDIUad5gA,2021-03-05,1566.0,13.0,3381.0,-0.9879814982414246,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YGho8TASEPk,2023-01-29,131.0,0.0,971.0,-0.9947734475135804,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kwkmXzdrz_8,2022-11-13,265.0,244.0,124439.0,-0.9971882700920104,TV5,vizag steel plant,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qhOTcUej0K8,2023-04-20,245.0,6.0,485.0,-0.999431312084198,TV9,vizag steel plant,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
WGJR6kqs6R0,2023-03-09,297.0,7.0,1749.0,-0.9984232187271118,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DYyMD6LeJXU,2023-03-22,270.0,2.0,2317.0,-0.998273491859436,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8oCjD-xkvSY,2023-04-21,228.0,2.0,101964.0,-0.9977728724479676,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qWp0EmK1Lj0,2023-04-14,200.0,6.0,2747.0,0.9957419037818908,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feN9CaCB3Kg,2023-04-11,140.0,8.0,791.0,-0.9979416728019714,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IiVNpwny_Sg,2023-04-13,213.0,3.0,1415.0,0.984457790851593,TV9,vizag steel plant,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VFYQbZT_qWs,2022-10-15,130.0,5.0,2774.0,-0.9986009001731871,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lwFMEJqsDLI,2022-10-19,336.0,19.0,3425.0,-0.9970136880874634,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0NKiehVh81c,2022-12-04,252.0,1.0,754.0,0.9936410784721376,TV9,vizag steel plant,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
JJw53g-4T_Q,2023-03-03,51.0,2.0,2382.0,0.9986151456832886,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qo8nuUhZGVw,2022-10-12,208.0,6.0,1103.0,-0.9993694424629213,TV5,vizag steel plant,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-q0Pci8GHTU,2021-02-20,112.0,5.0,1009.0,-0.9895051121711732,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fuaBB_hI6oo,2023-04-16,158.0,0.0,1171.0,-0.9973948001861572,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g1_E9NuQe-8,2023-04-21,59.0,1.0,3686.0,-0.9985947012901306,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8aPdeIQKppc,2023-03-31,277.0,0.0,677.0,-0.8419522047042847,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K2JwAQLKN_U,2021-02-20,79.0,0.0,1365.0,0.9951096177101136,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0YGQTAFcFYA,2023-04-10,302.0,0.0,753.0,0.9976951479911804,ABN,vizag steel plant,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vJBkMCABjiY,2023-04-15,96.0,4.0,1569.0,-0.9916449189186096,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dTSvDFw6-oY,2019-12-24,87.0,2.0,616.0,-0.9973604083061218,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Xh3K1t5Pm4,2022-10-16,199.0,9.0,2439.0,-0.9963273406028748,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAsYOa7NAoU,2023-04-21,52.0,0.0,3844.0,0.6825757026672363,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sJnaZjgFcoc,2023-04-13,280.0,5.0,4579.0,0.9971265196800232,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ZLqojJqrPvg,2023-04-20,275.0,0.0,1327.0,0.9564204812049866,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CvygOWxcg94,2022-11-22,194.0,2.0,843.0,-0.998910903930664,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04vPdwnMMhA,2023-04-02,208.0,9.0,48306.0,-0.9925090670585632,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tty4yxZQQdM,2021-02-20,707.0,11.0,5392.0,-0.5775168538093567,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ni7k2PFxp9g,2023-04-10,255.0,8.0,5048.0,-0.9894652366638184,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12QBGDp751U,2021-08-30,309.0,2.0,2650.0,0.9953230023384094,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OZGbJRF85Fg,2023-04-08,144.0,5.0,826.0,-0.9963399171829224,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U8ldfBc8jDM,2022-11-27,261.0,1.0,1735.0,-0.9992228746414183,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1OH0v2R5PXk,2023-03-29,251.0,193.0,87411.0,0.9978370070457458,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
u8PUrSXVnjQ,2021-12-13,244.0,71.0,8835.0,0.9981147050857544,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
GoLWn4ieGw4,2023-03-13,50.0,1.0,2793.0,-0.9844114184379578,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g6uQBqI1j0Y,2022-11-11,354.0,3.0,1410.0,-0.98611718416214,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sYR64fHPGYA,2023-04-13,227.0,8.0,4942.0,-0.9841228723526,TV9,vizag steel plant,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBz6eYNfJTQ,2022-11-21,296.0,14.0,11228.0,-0.9958840012550354,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KRvllBxaWxQ,2022-12-19,247.0,5.0,2540.0,-0.9964433312416076,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JG_fs16jxE0,2023-04-10,305.0,2.0,2095.0,-0.999387502670288,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tx6SyVsC1Eg,2023-04-14,340.0,4.0,1083.0,0.9969066977500916,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rf0bEQYxDaM,2023-04-11,310.0,7.0,2538.0,0.996212124824524,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bnc9-5gydVA,2023-04-11,55.0,1.0,6393.0,-0.964355766773224,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aDWK0IyjgEE,2023-02-12,69.0,2.0,504.0,-0.9994924068450928,TV9,vizag steel plant,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KzD3MgOHLHI,2023-04-17,169.0,4.0,2751.0,-0.9973481893539428,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vT6GOJj8F3Y,2023-03-09,340.0,0.0,436.0,-0.9874337315559388,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
